chr1:40535598-40536198,HEPG2
chr1:47867638-47868238,HEPG2
chr1:56477684-56478284,HEPG2
chr1:57281271-57281871,HEPG2
chr1:62728888-62729488,HEPG2
chr1:72234996-72235596,HEPG2
chr1:72482884-72483484,HEPG2
chr1:76738234-76738834,HEPG2
chr1:85641506-85642106,HEPG2
chr1:85642018-85642618,HEPG2
chr1:91505124-91505724,HEPG2
chr1:91505912-91506512,HEPG2
chr1:91506177-91506777,HEPG2
chr1:99634945-99635545,HEPG2
chr1:144932052-144932652,HEPG2
chr1:220059081-220059681,HEPG2
chr10:80110880-80111480,HEPG2
chr10:112265552-112266152,HEPG2
chr12:65839239-65839839,HEPG2
chr14:31618320-31618920,HEPG2
chr14:35143925-35144525,HEPG2
chr14:37849137-37849737,HEPG2
chr14:81319181-81319781,HEPG2
chr19:12137396-12137996,HEPG2
chr21:37117106-37117706,HEPG2
chr21:41525739-41526339,HEPG2
chr1:1127878-1128478,HEPG2
chr1:1128108-1128708,HEPG2
chr1:1128384-1128984,HEPG2
chr1:1128695-1129295,HEPG2
chr1:2219850-2220450,HEPG2
chr1:2220281-2220881,HEPG2
chr1:3170643-3171243,HEPG2
chr1:3293442-3294042,HEPG2
chr1:3355753-3356353,HEPG2
chr1:8239570-8240170,HEPG2
chr1:8239968-8240568,HEPG2
chr1:9565271-9565871,HEPG2
chr1:12402828-12403428,HEPG2
chr1:14999348-14999948,HEPG2
chr1:16767286-16767886,HEPG2
chr1:20482881-20483481,HEPG2
chr1:20483403-20484003,HEPG2
chr1:20552705-20553305,HEPG2
chr1:21997792-21998392,HEPG2
chr1:21998131-21998731,HEPG2
chr1:21998477-21999077,HEPG2
chr1:23223258-23223858,HEPG2
chr1:28966198-28966798,HEPG2
chr1:28966513-28967113,HEPG2
chr1:45106749-45107349,HEPG2
chr1:47185605-47186205,HEPG2
chr1:47186108-47186708,HEPG2
chr1:48439271-48439871,HEPG2
chr1:52281433-52282033,HEPG2
chr1:61118647-61119247,HEPG2
chr1:62040355-62040955,HEPG2
chr1:62869688-62870288,HEPG2
chr1:65484221-65484821,HEPG2
chr1:86805673-86806273,HEPG2
chr1:99566514-99567114,HEPG2
chr1:147211842-147212442,HEPG2
chr1:156183606-156184206,HEPG2
chr1:176058657-176059257,HEPG2
chr1:178918808-178919408,HEPG2
chr1:178919547-178920147,HEPG2
chr1:204994995-204995595,HEPG2
chr1:206365982-206366582,HEPG2
chr1:213385725-213386325,HEPG2
chr1:213790515-213791115,HEPG2
chr1:227972997-227973597,HEPG2
chr1:229408211-229408811,HEPG2
chr1:234815388-234815988,HEPG2
chr10:624167-624767,HEPG2
chr10:13283236-13283836,HEPG2
chr10:24008170-24008770,HEPG2
chr10:24008560-24009160,HEPG2
chr10:50884866-50885466,HEPG2
chr10:52353818-52354418,HEPG2
chr10:52365377-52365977,HEPG2
chr10:52365647-52366247,HEPG2
chr10:69418296-69418896,HEPG2
chr10:76335530-76336130,HEPG2
chr10:78774981-78775581,HEPG2
chr10:78775379-78775979,HEPG2
chr10:95138181-95138781,HEPG2
chr10:96797793-96798393,HEPG2
chr10:97623173-97623773,HEPG2
chr10:99521681-99522281,HEPG2
chr10:104286844-104287444,HEPG2
chr10:118865855-118866455,HEPG2
chr10:121531107-121531707,HEPG2
chr10:124865172-124865772,HEPG2
chr10:127300243-127300843,HEPG2
chr10:127300595-127301195,HEPG2
chr10:128156339-128156939,HEPG2
chr12:143358-143958,HEPG2
chr12:143777-144377,HEPG2
chr12:6180703-6181303,HEPG2
chr12:7982133-7982733,HEPG2
chr12:30604670-30605270,HEPG2
chr12:32461852-32462452,HEPG2
chr12:32502353-32502953,HEPG2
chr12:49255360-49255960,HEPG2
chr12:51855473-51856073,HEPG2
chr12:75628747-75629347,HEPG2
chr12:95164070-95164670,HEPG2
chr12:101599865-101600465,HEPG2
chr12:109707303-109707903,HEPG2
chr12:113990864-113991464,HEPG2
chr12:114608447-114609047,HEPG2
chr12:118124346-118124946,HEPG2
chr12:121857717-121858317,HEPG2
chr14:23583853-23584453,HEPG2
chr14:23612077-23612677,HEPG2
chr14:23639539-23640139,HEPG2
chr14:23986438-23987038,HEPG2
chr14:23986808-23987408,HEPG2
chr14:23987119-23987719,HEPG2
chr14:24491671-24492271,HEPG2
chr14:24491924-24492524,HEPG2
chr14:31811994-31812594,HEPG2
chr14:34638897-34639497,HEPG2
chr14:34639356-34639956,HEPG2
chr14:35188858-35189458,HEPG2
chr14:35504539-35505139,HEPG2
chr14:37195232-37195832,HEPG2
chr14:37329388-37329988,HEPG2
chr14:37467969-37468569,HEPG2
chr14:37480789-37481389,HEPG2
chr14:37697356-37697956,HEPG2
chr14:52821593-52822193,HEPG2
chr14:53437769-53438369,HEPG2
chr14:63203337-63203937,HEPG2
chr14:63203559-63204159,HEPG2
chr14:65132809-65133409,HEPG2
chr14:69942344-69942944,HEPG2
chr14:76396682-76397282,HEPG2
chr14:85482558-85483158,HEPG2
chr14:86712124-86712724,HEPG2
chr14:86796703-86797303,HEPG2
chr14:89139534-89140134,HEPG2
chr14:89139791-89140391,HEPG2
chr14:90501897-90502497,HEPG2
chr14:93799880-93800480,HEPG2
chr14:94277097-94277697,HEPG2
chr14:94455837-94456437,HEPG2
chr14:100818297-100818897,HEPG2
chr14:104653968-104654568,HEPG2
chr14:105476333-105476933,HEPG2
chr14:105476609-105477209,HEPG2
chr14:105499564-105500164,HEPG2
chr14:105499856-105500456,HEPG2
chr14:105943845-105944445,HEPG2
chr14:105944102-105944702,HEPG2
chr17:1040076-1040676,HEPG2
chr17:1995247-1995847,HEPG2
chr17:4610531-4611131,HEPG2
chr17:5069236-5069836,HEPG2
chr17:8644068-8644668,HEPG2
chr17:13437897-13438497,HEPG2
chr17:14362089-14362689,HEPG2
chr17:18746437-18747037,HEPG2
chr17:40212807-40213407,HEPG2
chr17:41059152-41059752,HEPG2
chr17:41941587-41942187,HEPG2
chr17:44369398-44369998,HEPG2
chr17:44916267-44916867,HEPG2
chr17:45201832-45202432,HEPG2
chr17:50942640-50943240,HEPG2
chr17:55767117-55767717,HEPG2
chr17:58829154-58829754,HEPG2
chr17:59774482-59775082,HEPG2
