chr1:25278297-25278897,K562
chr1:25278723-25279323,K562
chr1:25279673-25280273,K562
chr1:25279970-25280570,K562
chr1:25302303-25302903,K562
chr1:25322013-25322613,K562
chr1:25412775-25413375,K562
chr1:25413069-25413669,K562
chr1:25420265-25420865,K562
chr1:32308164-32308764,K562
chr1:53760407-53761007,K562
chr1:57227133-57227733,K562
chr1:67141599-67142199,K562
chr1:67141884-67142484,K562
chr1:67142157-67142757,K562
chr1:69479659-69480259,K562
chr1:70751578-70752178,K562
chr1:83918761-83919361,K562
chr1:86997468-86998068,K562
chr1:111161769-111162369,K562
chr1:112821378-112821978,K562
chr1:112821653-112822253,K562
chr1:116382797-116383397,K562
chr1:119068730-119069330,K562
chr1:121080749-121081349,K562
chr1:121213389-121213989,K562
chr1:143867398-143867998,K562
chr1:149775426-149776026,K562
chr1:161638150-161638750,K562
chr1:183995251-183995851,K562
chr1:191889497-191890097,K562
chr1:206380844-206381444,K562
chr1:211222662-211223262,K562
chr1:223931369-223931969,K562
chr1:247856847-247857447,K562
chr10:15804906-15805506,K562
chr10:17663304-17663904,K562
chr10:45278177-45278777,K562
chr10:96065632-96066232,K562
chr12:60144976-60145576,K562
chr12:71235951-71236551,K562
chr12:126907320-126907920,K562
chr14:27845064-27845664,K562
chr14:76138053-76138653,K562
chr14:106401212-106401812,K562
chr19:11835574-11836174,K562
chr19:11921771-11922371,K562
chr19:21458373-21458973,K562
chr19:21573753-21574353,K562
chr19:21574099-21574699,K562
chr21:5243187-5243787,K562
chr21:9836441-9837041,K562
chr21:9836634-9837234,K562
chr21:9836951-9837551,K562
chr21:13975026-13975626,K562
chr21:14565107-14565707,K562
chr21:14583818-14584418,K562
chr21:14584023-14584623,K562
chr21:14751842-14752442,K562
chr21:14752176-14752776,K562
chr21:19490815-19491415,K562
chr21:19854127-19854727,K562
chr21:20086407-20087007,K562
chr21:20269679-20270279,K562
chr21:21147173-21147773,K562
chr21:21147879-21148479,K562
chr21:21148243-21148843,K562
chr21:21149336-21149936,K562
chr21:21158285-21158885,K562
chr21:21159376-21159976,K562
chr21:21195954-21196554,K562
chr21:21210407-21211007,K562
chr21:22209302-22209902,K562
chr21:22209644-22210244,K562
chr21:22209866-22210466,K562
chr21:29641481-29642081,K562
chr21:29641837-29642437,K562
chr21:29657392-29657992,K562
chr21:43106895-43107495,K562
chr1:167832580-167833180,K562
chr1:3807655-3808255,K562
chr1:16049077-16049677,K562
chr1:16518811-16519411,K562
chr1:21633289-21633889,K562
chr1:21668554-21669154,K562
chr1:21916117-21916717,K562
chr1:25414020-25414620,K562
chr1:25414441-25415041,K562
chr1:26637146-26637746,K562
chr1:27065386-27065986,K562
chr1:27377676-27378276,K562
chr1:28441170-28441770,K562
chr1:28441946-28442546,K562
chr1:39081264-39081864,K562
chr1:44524348-44524948,K562
chr1:46554747-46555347,K562
chr1:52075574-52076174,K562
chr1:61083180-61083780,K562
chr1:66533205-66533805,K562
chr1:66533628-66534228,K562
chr1:90717375-90717975,K562
chr1:90717722-90718322,K562
chr1:90718027-90718627,K562
chr1:92446874-92447474,K562
chr1:92791585-92792185,K562
chr1:99942562-99943162,K562
chr1:102660459-102661059,K562
chr1:109855891-109856491,K562
chr1:112894109-112894709,K562
chr1:116757944-116758544,K562
chr1:143719377-143719977,K562
chr1:158692203-158692803,K562
chr1:160948955-160949555,K562
chr1:161557804-161558404,K562
