chr1:11814809-11815409,GM12878
chr1:15974326-15974926,GM12878
chr1:40391591-40392191,GM12878
chr1:46332171-46332771,GM12878
chr1:62810299-62810899,GM12878
chr1:66397104-66397704,GM12878
chr1:79460695-79461295,GM12878
chr1:81597626-81598226,GM12878
chr1:84990988-84991588,GM12878
chr1:84991473-84992073,GM12878
chr1:87061644-87062244,GM12878
chr1:87061966-87062566,GM12878
chr1:89719119-89719719,GM12878
chr1:100076330-100076930,GM12878
chr1:101398744-101399344,GM12878
chr1:101408494-101409094,GM12878
chr1:101409023-101409623,GM12878
chr1:101410901-101411501,GM12878
chr1:109687045-109687645,GM12878
chr1:109687445-109688045,GM12878
chr1:111624282-111624882,GM12878
chr1:119266291-119266891,GM12878
chr1:119324098-119324698,GM12878
chr1:155547517-155548117,GM12878
chr1:184742969-184743569,GM12878
chr10:38038015-38038615,GM12878
chr10:83539106-83539706,GM12878
chr12:89760660-89761260,GM12878
chr12:103105855-103106455,GM12878
chr14:71553669-71554269,GM12878
chr14:71554216-71554816,GM12878
chr14:88005120-88005720,GM12878
chr19:12051847-12052447,GM12878
chr21:5101649-5102249,GM12878
chr21:25298963-25299563,GM12878
chr21:25423944-25424544,GM12878
chr21:25424576-25425176,GM12878
chr21:25428431-25429031,GM12878
chr21:25457841-25458441,GM12878
chr21:25462355-25462955,GM12878
chr21:25464144-25464744,GM12878
chr21:25487762-25488362,GM12878
chr21:25501457-25502057,GM12878
chr21:25502144-25502744,GM12878
chr21:25512137-25512737,GM12878
chr21:25572811-25573411,GM12878
chr21:25580314-25580914,GM12878
chr21:32712537-32713137,GM12878
chr21:32929258-32929858,GM12878
chr21:32929538-32930138,GM12878
chr21:38243568-38244168,GM12878
chr21:42077235-42077835,GM12878
chr21:42077766-42078366,GM12878
chr12:38772343-38772943,GM12878
chr12:77060009-77060609,GM12878
chr12:128815668-128816268,GM12878
chr17:32828777-32829377,GM12878
chr1:1038628-1039228,GM12878
chr1:1039048-1039648,GM12878
chr1:1250409-1251009,GM12878
chr1:1250811-1251411,GM12878
chr1:1629647-1630247,GM12878
chr1:1630121-1630721,GM12878
chr1:1630747-1631347,GM12878
chr1:1677682-1678282,GM12878
chr1:1775482-1776082,GM12878
chr1:1775764-1776364,GM12878
chr1:1776034-1776634,GM12878
chr1:1799588-1800188,GM12878
chr1:1828308-1828908,GM12878
chr1:1828540-1829140,GM12878
chr1:1828813-1829413,GM12878
chr1:1842278-1842878,GM12878
